id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
30_mzmine_results_sirius_174	C10H18N2O5	[M + Na]+	C10H18N2O5	Amino acids and Peptides	0.9998961687088013	Small peptides	0.9999634027481079	Dipeptides	0.9990542531013489	Dipeptides	0.9626614451408386	Peptides	0.9942448735237122	Amino acids, peptides, and analogues	0.9997599720954895	Carboxylic acids and derivatives	0.9999786615371704	Organic acids and derivatives	0.9999955892562866	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities	174
31_mzmine_results_sirius_178	C11H12N4O2	[M + H]+	C11H12N4O2	Amino acids and Peptides	0.9978857636451721	Small peptides	0.9965920448303223	Dipeptides	0.990766167640686	Alpha amino acids and derivatives	0.9982089996337891	Amino acids and derivatives	0.9983155727386475	Amino acids, peptides, and analogues	0.99849534034729	Carboxylic acids and derivatives	0.99983811378479	Organic acids and derivatives	0.9999586343765259	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Lactams; Piperazines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Diazinanes; N-alkylpiperazines; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	178
32_mzmine_results_sirius_183	C15H23N3O4	[M + H]+	C15H23N3O4	Amino acids and Peptides	0.9997077584266663	Small peptides	0.9994874000549316	Dipeptides	0.9987305998802185	Dipeptides	0.9727028608322144	Peptides	0.9946768283843994	Amino acids, peptides, and analogues	0.9998213648796082	Carboxylic acids and derivatives	0.999992847442627	Organic acids and derivatives	0.9999988079071045	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities	183
33_mzmine_results_sirius_185	C10H16N2O3	[M + H]+	C10H16N2O3	Amino acids and Peptides	0.9985257983207703	Small peptides	0.9998255372047424	Dipeptides	0.9980669617652893	Dipeptides	0.9584552049636841	Peptides	0.9685445427894592	Amino acids, peptides, and analogues	0.999883770942688	Carboxylic acids and derivatives	0.9999949932098389	Organic acids and derivatives	0.9999983310699463	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Dialkylamines; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Amines; Secondary amines; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	185
34_mzmine_results_sirius_190	C12H20N4O3	[M + Na]+	C12H20N4O3	Amino acids and Peptides	0.9997591376304626	Small peptides	0.999879002571106	Dipeptides	0.958579957485199	Dipeptides	0.6349385380744934	Peptides	0.9821357727050781	Amino acids, peptides, and analogues	0.9996629953384399	Carboxylic acids and derivatives	0.9999674558639526	Organic acids and derivatives	0.9999934434890747	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Substituted imidazoles; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Histidine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	190
35_mzmine_results_sirius_196	C16H29N5O4	[M + H3N + H]+	C16H32N6O4	Amino acids and Peptides	0.9995959401130676	Small peptides	0.9953331351280212	Tripeptides	0.9144484996795654	Oligopeptides	0.967036247253418	Peptides	0.9968440532684326	Amino acids, peptides, and analogues	0.9977400302886963	Carboxylic acids and derivatives	0.9998410940170288	Organic acids and derivatives	0.9999598264694214	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	196
36_mzmine_results_sirius_197	C10H18N2O5	[M + H]+	C10H18N2O5	Amino acids and Peptides	0.9999657869338989	Small peptides	0.9999865293502808	Dipeptides	0.9994834661483765	Dipeptides	0.965034544467926	Peptides	0.9928436875343323	Amino acids, peptides, and analogues	0.999811589717865	Carboxylic acids and derivatives	0.9999982118606567	Organic acids and derivatives	0.9999996423721313	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	197
37_mzmine_results_sirius_198	C8H13NO4	[M + H]+	C8H13NO4	Amino acids and Peptides	0.7131337523460388	Small peptides	0.7984127402305603	Aminoacids	0.8931814432144165	Alpha amino acids	0.9773980975151062	Amino acids and derivatives	0.9990363121032715	Amino acids, peptides, and analogues	0.9990606904029846	Carboxylic acids and derivatives	0.9997825026512146	Organic acids and derivatives	0.999884843826294	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Trialkylamines; Alpha amino acids; Pyrrolidine carboxylic acids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	198
38_mzmine_results_sirius_200	C12H25N3O3	[M + H]+	C12H25N3O3	Amino acids and Peptides	0.9999574422836304	Small peptides	0.9999703168869019	Dipeptides	0.9990314245223999	Dipeptides	0.9822015166282654	Peptides	0.994249701499939	Amino acids, peptides, and analogues	0.9999473094940186	Carboxylic acids and derivatives	0.9999978542327881	Organic acids and derivatives	0.9999996423721313	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	200
39_mzmine_results_sirius_202	C6H13N2O4	[M + H3N + H]+	C6H16N3O4	Amino acids and Peptides	0.9991639852523804	Small peptides	0.9992102384567261	Aminoacids	0.998742401599884	Alpha amino acids	0.9105322360992432	Amino acids and derivatives	0.9947696328163147	Amino acids, peptides, and analogues	0.9948868155479431	Carboxylic acids and derivatives	0.9994161128997803	Organic acids and derivatives	0.9997856020927429	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202
40_mzmine_results_sirius_207	C9H13NO4	[M + H3N + H]+	C9H16N2O4	Amino acids and Peptides	0.7322836518287659	Small peptides	0.7145088911056519	Aminoacids	0.6969546675682068	N-acyl-alpha amino acids	0.6941585540771484	Amino acids and derivatives	0.9540963768959045	Amino acids, peptides, and analogues	0.9555230140686035	Carboxylic acids and derivatives	0.9993681311607361	Organic acids and derivatives	0.9997357726097107	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	207
41_mzmine_results_sirius_215	C7H14N2O3	[M + H]+	C7H14N2O3	Amino acids and Peptides	0.9995751976966858	Small peptides	0.9996685981750488	Dipeptides	0.9392583966255188	Dipeptides	0.6239243745803833	Peptides	0.5614160299301147	Amino acids, peptides, and analogues	0.9988013505935669	Carboxylic acids and derivatives	0.9999316930770874	Organic acids and derivatives	0.999982476234436	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	215
