row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_media_03.mzML Peak area,171103_PMA_TK_media_04.mzML Peak area,171103_PMA_TK_QC_03.mzML Peak area,171103_PMA_TK_QC_04.mzML Peak area,171103_PMA_TK_media_06.mzML Peak area,171103_PMA_TK_QC_02.mzML Peak area,171103_PMA_TK_QC_01.mzML Peak area,171103_PMA_TK_PA14_05.mzML Peak area,171103_PMA_TK_QC_05.mzML Peak area,171103_PMA_TK_media_05.mzML Peak area,171103_PMA_TK_QC_07.mzML Peak area,171103_PMA_TK_media_02.mzML Peak area,171103_PMA_TK_PA14_03.mzML Peak area,171103_PMA_TK_M1_02.mzML Peak area,171103_PMA_TK_PA14_04.mzML Peak area,171103_PMA_TK_PA14_01.mzML Peak area,171103_PMA_TK_PA14_06.mzML Peak area,171103_PMA_TK_M1_04.mzML Peak area,171103_PMA_TK_QC_06.mzML Peak area,171103_PMA_TK_QC_08.mzML Peak area,171103_PMA_TK_PA14_02.mzML Peak area,171103_PMA_TK_M1_03.mzML Peak area,171103_PMA_TK_M1_05.mzML Peak area,171103_PMA_TK_M1_06.mzML Peak area,171103_PMA_TK_M1_01.mzML Peak area,
7328,153.11348516365788,7.2441473,,,,,,,,,,,24231.043,86274.52,64753.062,138734.89,110076.3,58319.2,16896.336,49734.742,510101.47,134987.78,60103.52,366426.1,65133.508,71068.9,137405.83,55927.902,1301048.4,112018.28,58582.496,109636.51,52977.76,52853.97,60526.97,122804.31,53076.44,
6835,153.1271110578034,5.194329,,,,238,,,,,,,0,0,430645.1,445737.47,0,396390.3,387831.62,13830.197,435769.8,255.26627,388954.75,0,11073.461,652314.9,12555.774,14357.036,17297.967,632401.3,403876.38,421996.3,11150.273,446103.66,611681.5,715316.44,570689.5,
6743,153.127512588444,4.8870463,,,,9,,,,,,,0,0,166907.97,184085.97,0,171167.33,131204.89,5135.2256,175673.39,0,161426.58,0,4139.869,274054.16,4396.3,4776.1973,5860.0303,267903.1,176351.81,162657.84,3343.6387,328628.38,278712.1,335915.56,247548.47,
590,154.08384709278263,0.49591175,,,,201,35,[M+Na]+,,2,579;590,131.09461,642482.8,719493.3,215008.0,251093.4,590130.1,229806.55,437691.5,573716.3,229768.86,580447.5,219130.48,678711.75,535718.6,22491.828,573911.06,590347.56,591436.44,32065.531,221034.97,194843.45,510822.16,29566.26,23626.045,30788.006,27408.754,
1116,154.0848290104941,0.6489658,,,,,,,,,,,0,6591.8794,2403.1719,11099.99,15730.399,0,2300977.8,15186.721,6674.031,5679.5605,3129.232,4324.1465,3574.0325,0,18420.08,16875.236,3439.7312,0,2878.622,5144.2173,8828.543,4388.385,0,0,3473.4983,
7709,154.9902910283324,8.546869,,,,6,,,,,,,1793439.6,1820913.0,2030476.1,1882823.9,1940992.8,2020290.0,1996862.5,1940869.5,1906020.6,1863257.9,2051899.8,1876808.0,1997856.6,2025194.4,1959410.6,1818025.4,1864027.0,1988251.1,1965969.0,2090050.2,2086517.0,1979585.8,1999193.5,2049876.6,2081114.9,
295,155.08141662151232,0.39944208,,,,,,,,,,,0,0,174854.67,163907.34,0,165834.42,222278.86,94622.69,154095.81,0,136729.78,0,98723.88,204464.8,84404.52,103109.24,102852.43,194300.92,132294.17,143207.69,102395.42,229241.38,210588.7,255933.1,226091.58,
7646,156.99069658173173,8.415801,,,,21,,,,,,,170892.22,159048.12,148486.0,185221.45,204983.25,162066.67,176576.86,213724.02,214349.44,202994.94,216504.77,216198.47,203601.3,189123.55,251033.75,176861.98,237113.28,225881.33,219976.83,236821.73,238887.28,226388.39,211446.53,226468.58,202827.83,
234,158.09234751860444,0.37720218,,,,7,,,,,,,328432.47,353196.78,361090.94,332314.78,294677.66,375406.53,538767.06,345891.88,318567.22,313011.03,292942.9,356554.78,316909.3,380756.88,308253.78,407498.03,348132.3,330879.6,282857.2,291146.78,359787.8,430204.94,400404.66,442649.03,402164.53,
3108,158.09639637909015,1.2537992,,,,15,,,,,,,198880.97,246238.9,131012.72,129221.7,167434.0,144555.34,1583.2188,165480.6,123407.2,182767.03,128614.24,191711.25,155000.17,171258.67,159312.94,194304.11,169598.02,151322.31,127838.95,123670.42,192754.6,183376.6,174903.1,225446.22,190014.05,
7661,158.11767436253203,8.428612,,,,,,,,,,,245685.73,93976.24,1839.4445,150760.19,451746.7,1983.303,725.0554,302038.03,315389.72,345294.9,171766.42,298176.8,222849.94,218740.67,437207.12,217190.34,181963.3,333170.8,175458.08,112763.766,219970.94,309636.12,191887.44,134061.8,153868.98,
7567,158.15398295845122,8.387059,,,,242,,,,,,,152295.17,147434.08,118416.89,173441.25,116613.4,105512.555,60627.305,153238.64,241270.88,79146.04,118929.36,215853.69,168828.98,154207.52,209246.94,73774.49,225998.44,83793.54,77975.83,222618.4,172123.81,119447.85,164333.5,125417.97,209335.77,
5948,158.15405194564894,3.1233976,,,,,,,,,,,168078.55,193513.45,179934.27,162064.55,155601.17,189447.42,294953.06,155301.6,162390.52,155152.78,144188.03,166659.48,148702.53,128567.64,152120.48,162211.08,151804.97,120513.12,144197.86,174964.38,149606.58,117720.35,123699.27,121632.59,121513.305,
5955,159.06700152477885,3.134684,,,,232,,,,,,,0,0,11902.678,11410.297,0,11594.51,8462.272,66355.0,12004.369,0,9908.827,0,33003.836,13213.937,37115.137,46336.105,86845.66,12927.474,11438.563,9911.421,35601.28,14245.764,20116.535,15033.65,10537.277,
6419,159.06715276186287,3.9596736,,,,13,,,,,,,0,0,23328.447,26334.092,0,26977.168,20354.084,29620.77,18764.605,0,22363.6,0,23823.963,54460.523,21858.693,26654.178,40682.715,60793.715,21677.73,21573.504,22219.809,74203.15,57355.367,64689.477,47982.44,
6039,159.06748059791806,3.2919323,,,,268,,,,,,,0,0,63173.25,59681.36,0,56654.016,49748.516,111294.734,55746.074,0,52676.176,0,98394.45,120030.02,104843.16,126857.71,143632.39,122851.49,53823.316,45760.297,111869.47,137194.25,108487.87,128660.21,100260.37,
2766,159.09162221702158,1.1384254,,,,,,,,,,,285840.1,318052.9,281890.72,257361.25,247766.66,308770.94,2005.7476,279380.56,254587.66,274357.62,264641.5,288820.72,264932.75,372130.1,260446.78,288471.97,312585.62,344454.75,273656.0,276530.34,291973.7,395468.9,387111.62,418188.66,357824.0,
3129,159.09176205994538,1.2228498,,,,,,,,,,,20076.727,13406.534,4673.2974,1404.8344,0,301913.94,303336.8,0,4095.4631,14961.407,4540.7554,0,0,5137.868,1510.6284,0,0,2844.5051,1446.9937,2924.086,0,5136.0923,8440.236,8259.48,1800.5608,
3006,160.07567763751075,1.1883562,,,,,,,,,,,0,0,11655.927,6605.5576,0,1710098.4,1621437.2,13855.592,30237.217,0,10185.708,0,31755.846,7285.0483,45377.355,13276.908,26244.688,42580.508,36001.8,33444.36,23924.824,33239.145,18074.006,40869.152,23199.83,
2671,160.0757005135596,1.1109464,,,,,,,,,,,0,0,1920156.4,1920200.4,0,1805709.0,0,1606543.1,1760721.0,0,1699357.5,0,1412869.1,2069245.2,1410423.6,1752696.2,1632888.5,1775125.1,1732942.8,1766090.2,1615284.5,2214596.5,2008618.2,2453280.5,2218285.5,
4063,160.13325882952697,1.5801293,,,,41,,,,,,,0,0,83470.72,71986.74,0,74460.05,79405.32,81790.14,63083.195,0,60984.168,0,76814.14,128277.46,76604.54,95393.23,70144.99,101886.75,66602.12,67152.34,93890.62,124976.44,114613.17,134825.12,123815.04,
7486,161.08220596782482,8.08763,,,,,,,,,,,889.48114,17393.408,2957.044,17032.045,35519.824,17141.45,33110.88,70524.46,26628.533,14898.463,38463.254,20210.312,104961.484,73815.59,11130.69,2202.1338,2741.1328,74208.42,30481.418,49556.04,28052.807,268115.1,30811.723,32713.809,32178.008,
7459,161.08220779513584,7.946104,,,,,,,,,,,1312.5922,16448.0,2957.044,26027.078,47100.03,10690.237,7593.2324,122529.44,19830.756,51668.555,50513.273,9059.342,44470.77,244785.8,11130.69,1644.6951,464.05658,36675.996,44581.406,30088.062,25082.938,30215.643,34097.67,40907.387,27360.031,
7423,161.08224697165875,7.7844768,,,,,,,,,,,1496.8625,14713.119,5483.9873,18355.16,96862.0,23785.516,20470.475,12336.631,23153.113,14656.432,52361.676,7605.4146,29004.06,17570.346,18766.217,1285.2848,1821.6758,13867.044,39319.27,12549.256,42121.023,20915.17,36505.62,37249.133,38622.25,
7524,161.0822659338331,8.298649,,,,68,,,,,,,39167.7,16284.277,8487.492,8523.16,57447.137,11394.491,46824.016,173913.9,225540.19,23638.176,22970.84,13979.467,30073.104,55369.223,34403.66,11799.262,26853.387,361624.03,29078.54,58359.254,51232.895,21773.04,266926.56,56608.32,40790.207,
4161,162.05499244315382,1.6221755,,,,252,,,,,,,0,0,740306.6,817481.06,0,753187.5,707278.44,2260371.8,776751.75,0,832308.94,0,1761417.4,1347707.0,1802099.1,2204195.2,2192967.5,1313118.5,826362.4,816494.6,1978529.2,1466321.6,1338073.9,1522637.0,1439624.1,
5604,163.03902861382022,2.534907,,,,143,,,,,,,117063.34,87746.25,137368.72,122771.66,92953.1,131081.89,282600.53,109868.52,59807.598,96282.016,71882.734,116837.195,77669.14,70748.74,103607.66,107180.586,83987.05,110628.09,88264.484,109267.125,82694.46,99247.33,111262.914,74183.01,60644.023,
7481,163.097773506878,8.085982,,,,,,,,,,,2243.1235,43048.723,7332.805,48013.387,63347.727,80392.734,93489.984,305207.5,26557.8,41597.79,303529.66,45439.875,269298.25,151011.34,55941.38,6745.703,4546.3613,202556.0,65951.16,85592.17,89105.16,61162.29,77845.27,133584.17,74721.82,
7441,163.0977834141763,7.926027,,,,,,,,,,,3878.277,122534.31,4759.645,38699.742,50171.56,493848.12,69171.984,333109.12,53679.527,40593.27,128211.19,21726.934,71037.48,222132.72,46723.97,3459.8696,1567.3811,98586.88,166058.14,60095.29,104030.85,81327.766,64721.797,41876.87,105663.89,
7522,163.09783078283354,8.288646,,,,68,,,,,,,113148.28,37307.17,10665.283,21711.625,149531.44,31091.512,787929.06,514029.44,192370.98,64332.86,103380.7,62458.97,57814.04,144974.9,56772.58,27397.318,75311.75,166326.31,1459394.0,148199.1,146579.89,49871.703,704381.0,143734.9,163383.67,
7556,163.09784862633717,8.3226595,,,,,,,,,,,35691.75,24936.086,10665.283,21711.625,79049.09,31091.512,66772.555,145058.77,76245.164,64332.86,53674.383,25331.777,102803.17,96402.07,56772.58,9940.164,76616.8,166326.31,165759.27,148199.1,146579.89,49871.703,207298.72,51348.67,111434.66,
321,165.05457492229263,0.4061511,,,,7,21,[M+H]+,,2,321;322,164.04728,2784831.8,3022652.5,937835.3,1130007.2,2736027.5,957867.75,0,3081679.5,1237064.9,2696167.8,1229165.8,2668107.5,2680114.0,223303.25,2856878.0,3251638.2,2721086.5,224289.03,1165052.5,1218043.2,3431349.5,226121.67,232787.03,319014.28,292467.12,
818,165.0546115952801,0.51803637,,,,,,,,,,,47697.9,50984.453,6463.42,3355.0898,28607.734,8705.271,1412502.5,5604.798,5943.259,41650.117,6509.3877,46230.746,11093.362,0,11672.762,36838.484,21626.75,0,6322.9014,3025.4424,32021.918,0,0,0,0,
410,165.06334310470095,0.4384365,,,,284,28,[M+Na]+,,2,417;410,142.07418,6768.703,7675.926,83325.25,76070.984,0,91379.07,0,31751.959,70730.875,14002.538,70148.17,7611.1846,48061.44,132456.66,44236.164,43950.188,48492.098,129666.25,72885.43,64381.29,23235.504,147116.61,140517.81,161352.84,138980.3,
1031,166.04738797961386,0.61347896,,,,250,56,[M+Na]+,,2,1031;1019,143.0582,47502.504,36472.81,118042.65,109777.51,63525.414,101229.42,0,150053.02,101001.96,60255.355,106284.33,91258.836,127110.7,165034.31,147107.62,150622.05,144280.98,146741.62,109063.516,101250.43,145382.22,177141.9,165396.39,200481.56,156828.5,
1326,166.08621831755215,0.7024069,,,,163,66,[M+NH4]+,,2,1321;1326,148.05238,1.2235649E8,1.3153248E8,2.3523158E7,2.6004184E7,1.1358814E8,2.4379844E7,0,5.4690012E7,2.712832E7,1.1530747E8,2.6960364E7,1.2476798E8,4.779128E7,2557513.0,4.576717E7,5.5611204E7,4.73481E7,2263694.5,2.620894E7,2.723041E7,5.8401256E7,2298720.8,2214311.5,3144605.5,2860650.5,
2113,166.08623915347206,0.93553215,,,,,,,,,,,1560033.6,1756249.8,227834.11,169047.17,1353933.9,159036.22,2.5204886E7,906204.3,44486.344,1271858.4,301567.3,1662777.9,541461.94,21465.258,702777.94,867836.9,359848.3,101969.27,225642.86,118000.12,475850.25,17148.676,31509.584,33331.01,24308.584,
7487,166.10867337165203,8.099763,,,,,,,,,,,0,6001.3706,447.45502,16054.361,153257.06,10945.176,15222.027,18086.377,14453.994,6708.218,77034.56,13204.967,54588.918,548819.1,14516.107,270.09683,245.54532,106261.2,18445.807,34324.637,105751.64,18726.781,22128.234,134526.05,45769.484,
7515,166.10879280976474,8.251888,,,,77,437,[M+NH4]+,,2,7507;7515,148.07496,6531.255,7594.5083,2480.0254,3752.3052,106834.25,20471.688,85323.0,151438.81,125314.34,10167.816,104059.82,17303.326,190480.56,77375.234,18772.102,1050.4294,5597.125,200642.03,249799.12,44008.977,102421.68,209655.69,281331.44,180686.11,68527.9,
7439,166.10880571987113,7.9181175,,,,86,,,,,,,0,8775.577,241.96738,14857.091,89208.586,6085.673,31723.406,203449.5,13730.502,3837.9368,1299981.1,9773.193,12337.285,52797.45,42228.457,250.11989,290.21548,118016.24,233410.66,31869.629,66532.83,12604.406,126575.41,151166.75,459462.0,
7526,166.10881233572093,8.303435,,,,,,,,,,,6531.255,2238.124,2480.0254,5245.378,94751.02,20471.688,15751.581,20133.832,71046.5,86796.734,13750.451,19167.059,21522.691,14987.09,28297.723,1050.4294,7358.094,55691.758,27594.117,44008.977,112857.81,18615.824,26379.273,30624.262,55527.574,
7415,166.108839915826,7.685928,,,,,,,,,,,261.434,8348.705,649.6246,7981.9224,27063.373,13348.43,8204.645,13636.494,16319.959,3960.595,69623.82,4927.613,31398.547,202135.42,15726.748,7280.021,3047.443,25764.545,17110.275,46340.09,16018.742,16731.508,28063.59,52992.438,37059.434,
7422,166.10885955811216,7.785542,,,,,,,,,,,261.434,6190.4272,1035.3528,10673.035,89301.38,13348.43,19020.703,9712.647,14993.946,19060.95,133239.61,6119.0093,31398.547,43740.895,23806.938,348.97205,290.21548,145805.22,17110.275,19867.762,214078.3,14247.064,28063.59,33556.977,81702.51,
7371,166.10890127337942,7.4645348,,,,,,,,,,,5070.0737,2090.8247,10205.747,2626.2913,8401.963,7950.866,5532.544,6594.4478,175044.72,8322.893,58155.137,3151.9849,155840.33,27232.057,193942.72,4512.4785,4735.0815,14037.29,10750.382,40428.062,22566.451,21295.764,17360.945,20513.928,76666.88,
7640,167.01286413468304,8.413619,,,,21,,,,,,,1888134.5,1925281.2,2157445.8,2081854.8,1773249.4,2264443.5,2244537.5,1844079.8,1817130.5,2093287.1,2164463.5,1794310.8,1762112.1,1911619.6,1726102.2,1674966.6,1730319.4,1791716.0,2100822.0,2012374.4,1900187.0,1614427.6,1865386.5,2191210.8,2059398.6,
7416,167.09283870318916,7.673387,,,,,,,,,,,400.70782,10097.129,718.5549,10386.11,37929.375,13684.105,10927.732,13110.934,9143.367,7414.501,86052.81,6363.1226,45884.547,425893.06,13032.619,10273.009,314.0481,31035.281,18624.994,77300.67,74453.23,30824.549,35193.58,100760.71,89115.49,
7336,167.09284979750467,7.2776647,,,,,,,,,,,5597.676,2564.759,17988.645,317837.97,6498.8574,16733.906,7303.96,25162.596,71807.25,400469.06,83389.32,321068.4,36904.023,8505.818,126164.24,22056.701,370647.28,17057.084,11506.672,67964.62,19507.605,15464.395,26143.873,17885.041,46456.188,
7396,167.09286377753813,7.5289655,,,,,,,,,,,11578.172,5279.8545,5519.124,8313.618,10445.81,9942.574,17556.684,13466.922,14029.897,10468.876,114416.93,8637.976,548109.9,23234.703,38825.812,6562.6104,14968.586,16617.232,19505.139,28672.531,141696.75,27405.162,28920.113,169345.47,691709.3,
7366,167.0928729972879,7.435506,,,,,,,,,,,8667.353,5279.8545,22253.926,6394.458,10445.81,20463.69,15676.238,9726.498,679052.6,6475.589,87730.77,3718.9717,50430.555,52932.406,679124.6,4629.8022,10508.764,12610.946,19505.139,752264.25,49413.188,43154.01,32968.758,38429.33,107343.53,
7428,167.09292596463857,7.8117023,,,,,,,,,,,239.93243,5399.0986,1059.4441,5092.3496,34765.176,16585.88,16598.771,10767.7705,9143.367,7091.583,103833.086,8658.434,13608.182,42979.023,9618.105,208.36084,377.94763,28556.912,18624.994,24435.865,116913.28,10961.159,35193.58,126244.22,53794.55,
7314,167.0929888536829,7.1753087,,,,,,,,,,,4468.353,224942.84,223648.66,30420.74,5635.6367,19830.295,355.8483,2992.9565,105698.45,31582.379,90820.19,78440.36,21096.02,12376.387,38008.883,242713.11,59904.832,3198.6338,1544.6416,78963.23,11327.499,715.0884,8616.165,18303.766,30059.184,
7334,167.1291019940492,7.2754197,,,,,,,,,,,14217.297,10199.738,37749.95,91293.17,43530.527,33779.844,11663.767,19809.99,87969.52,22981.473,21865.135,348179.62,21791.309,33431.94,35057.05,24510.852,346760.25,33499.023,16737.875,55102.414,19126.863,17323.094,26860.996,27111.64,26529.629,
7393,167.12913073362557,7.5029163,,,,,,,,,,,11034.136,20910.098,12819.045,22216.047,29376.504,50733.535,10903.803,13164.951,28890.549,19245.012,69970.89,6787.284,40890.44,27835.191,52749.207,26920.227,15245.498,20165.928,43792.87,18251.367,39182.83,28081.645,87246.125,21749.9,439021.97,
7310,167.12920225541006,7.1485424,,,,,,,,,,,9050.004,61259.137,38563.766,124981.375,10679.359,26480.47,700.1533,21872.85,98655.64,80555.11,22498.293,91869.52,44539.41,16410.66,35057.05,363754.12,89094.56,607.75323,870.98096,33370.04,5166.4546,1019.22046,8397.793,32724.793,56744.0,
7547,167.15430201121552,8.359361,,,,,,,,,,,19841.822,9201.359,12323.228,38922.54,61642.12,8502.274,5170.7334,51344.914,53775.457,28742.258,78524.09,42760.855,72414.586,77851.83,35820.113,26443.934,21207.05,65713.695,72831.13,85795.7,78828.62,56266.785,70699.195,71487.09,84888.22,
6086,169.12235809499444,3.3711789,,,,90,,,,,,,11105.009,120941.89,38143.215,32747.125,7816.591,35092.742,35261.902,8993.37,30950.416,7615.5645,27228.441,10720.016,79136.055,69455.19,80565.02,115056.516,9278.05,64747.945,27272.805,29070.787,102377.1,85667.32,16540.83,93840.47,78173.05,
7563,169.16995850459324,8.373488,,,,,,,,,,,141287.88,115618.77,69787.94,216800.44,259934.7,53593.09,13459.42,246760.19,246969.9,222991.95,269111.66,229889.7,266116.25,256778.14,243171.23,175070.55,207999.36,268136.03,271586.12,290601.56,274422.7,270475.72,264530.03,262427.5,262889.94,
996,170.6025503533075,0.60395795,,,,163,53,[M+2H]+2,,2,996;987,339.19001,825003.8,725865.2,74418.17,73349.18,711184.3,84457.23,0,315987.0,48609.54,708111.2,22993.398,752637.4,251143.08,0,238801.94,291265.53,250933.9,0,32503.271,16426.455,345918.0,2084.2874,0,0,0,
6841,171.13750349880118,5.196882,,,,238,,,,,,,387.70993,0,309489.66,323553.88,154.46422,284541.22,267145.28,10773.679,314314.94,197.53783,301324.8,0,8892.187,482163.47,10020.711,11148.554,12808.4375,467052.03,290416.0,316711.12,9242.713,326593.1,448031.7,525710.06,428909.9,
6744,171.13806221976014,4.8878293,,,,9,,,,,,,0,0,144981.9,158199.4,0,147622.7,112356.84,4061.075,144740.19,0,136754.03,0,3922.3123,244560.67,4053.3535,4123.858,5364.633,229104.77,149957.19,135530.25,3235.3198,286124.62,244212.36,315691.8,216406.5,
7558,171.1855779048298,8.360582,,,,107,,,,,,,500345.44,387560.1,244437.78,833337.8,1218260.2,198021.64,104478.76,1033194.6,1003512.7,984750.0,1443315.2,961241.25,1312212.0,1365743.1,1030464.44,633469.5,809733.7,1234371.5,1314805.8,1576058.2,1501337.8,1224447.0,1278409.2,1383736.1,1485916.5,
7711,171.9929772092365,8.549485,,,,6,,,,,,,974936.94,978589.3,994967.94,914119.0,855794.06,947813.5,975122.5,910975.1,868272.5,904018.06,820207.4,911129.06,850389.44,854573.2,880883.9,924101.94,907301.0,862158.5,820415.75,817964.4,826737.5,867051.2,840698.6,848260.44,880050.3,
134,172.04016991652819,0.3445623,,,,7,6,[M+Na]+,,2,132;134,149.05099,459303.5,498411.25,203913.23,209928.1,396446.75,202470.94,232560.5,336450.88,218251.69,359270.62,193069.28,488869.25,294301.16,106581.484,316676.5,306295.97,340338.06,90121.63,202624.86,165980.66,303364.0,119155.2,116492.81,139564.22,97683.664,
5824,172.04226780820437,2.9421103,,,,222,,,,,,,0,0,37158.945,41085.484,0,32828.36,17191.158,7428.9253,43609.07,0,45312.85,0,7050.0986,131774.53,6494.3457,6981.43,7022.593,127164.02,47348.52,43627.473,9353.268,148491.7,128071.51,136738.67,120821.7,
5981,172.04238390083276,3.1871843,,,,14,,,,,,,0,0,27944.316,24412.152,0,26326.854,24936.758,2516.6882,25999.664,0,22590.2,0,652.7887,81547.69,1027.6252,1954.1764,595.6615,83723.53,25637.879,27525.35,1452.3997,94842.51,83875.87,108825.23,72097.99,
5956,172.07471770011557,3.134715,,,,232,,,,,,,0,0,9230.528,8425.85,0,9396.195,5866.531,47796.082,7717.02,0,6737.865,0,28491.13,7430.805,27450.7,30648.77,62355.805,7676.139,7725.7905,6510.78,28752.37,10829.473,13773.098,8908.513,8118.151,
1409,172.09661952665198,0.72442675,,,,163,68,[M+H-H2O]+,,2,1409;1412,189.09994,0,0,180946.78,187370.48,0,172967.25,0,70244.02,202190.14,0,150699.05,0,60709.11,252300.78,70314.664,76785.92,68997.766,217280.56,157489.5,163256.88,74427.06,231692.89,212083.14,271498.06,272442.7,
2802,172.09670884146263,1.148757,,,,15,,,,,,,113024.41,121440.52,133939.22,144311.48,94797.516,131165.38,649424.9,155804.31,145098.81,108061.6,165158.19,103606.76,147008.61,222235.1,143545.23,138575.0,140465.44,196240.14,166018.61,147933.19,168140.25,227355.52,212174.5,330241.94,242397.8,
1970,172.0967104454189,0.9035429,,,,165,95,[M+H]+,,2,1970;1963,171.0895,0,0,807841.56,700998.3,0,823624.2,168288.84,552578.94,624949.1,0,548581.75,0,472113.56,1023599.06,475707.9,610210.7,531937.06,1020841.3,586543.56,512570.44,509888.2,1338197.9,1125826.5,1389245.6,1086177.0,
3286,173.1073524784057,1.3068979,,,,15,,,,,,,782827.4,825066.5,541225.44,520610.5,688234.25,548289.25,521112.2,598240.8,452037.4,645387.1,439997.28,720685.44,499528.0,614141.2,511397.53,593872.3,600801.25,566062.7,453152.8,417923.06,574361.9,655482.7,690831.4,708677.9,591973.4,
104,174.01367578748923,0.3350822,,,,7,3,[M-H+2Na]+,,3,67;104;239,129.04254,469862.88,398840.44,291078.03,293183.3,328445.34,295990.44,358934.28,442490.6,283696.0,359925.8,258642.81,461438.94,384798.72,5956.1826,448137.03,429066.6,450515.1,6683.4346,254653.55,256005.8,361331.72,5559.0986,7982.4424,7096.3936,7872.3315,
7436,174.0900844364653,7.891425,,,,86,,,,,,,283.37436,12279.414,1553.4683,7163.7754,90703.33,7859.6235,11015.536,131091.39,13342.967,4036.821,111972.29,9286.115,25993.086,53049.918,33509.633,408.2261,547.84607,21930.744,26522.527,42669.543,16930.82,11133.375,12726.474,140580.53,91033.266,
7485,174.09009089588875,8.092997,,,,,,,,,,,325.7998,6025.039,1113.391,12955.578,145966.4,14256.196,11601.954,16467.383,18188.047,7165.4424,53260.53,11852.927,33094.25,56858.14,26777.814,672.0174,659.37354,41248.61,19196.816,46952.973,37648.785,11202.105,16354.971,36934.22,61607.4,
7516,174.090123045516,8.254928,,,,,,,,,,,11350.429,7506.8564,2610.259,4551.248,84344.08,8114.063,95354.02,117145.445,86398.62,9534.363,117768.72,19132.941,98260.74,69253.414,28929.463,3108.3584,8096.368,189797.3,229317.16,49702.484,37153.95,34773.24,24201.715,30868.947,69180.12,
7368,174.0901563990502,7.443966,,,,,,,,,,,6124.96,4171.908,9962.298,4368.3086,12530.031,5933.2485,4879.7554,8417.357,43713.19,11858.89,81683.55,3151.527,33569.246,42382.984,354753.8,6430.2026,7390.4697,21918.9,15658.062,285587.06,31594.113,21978.734,21839.795,29219.824,32854.27,
7420,174.0901638492335,7.7428865,,,,,,,,,,,417.17163,8921.575,842.97375,21181.459,98902.914,12520.45,17300.402,16012.055,12000.361,13098.556,58574.355,6137.6504,11842.1875,100682.05,21543.668,519.33276,537.0719,25163.8,13729.2,41041.7,69686.336,12127.272,29237.127,46888.062,66784.08,
