id,compound_name,adduct,score,precursor_mz,ion_mobility,ccs,rt,mol_formula,smiles,inchi,inchi_key,method
3021,N-Leucyl-leucine; AIF; CE10; MS2Dec,[M+H]+,0.815,245.185974121094,,,5.460287,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3021,N-Leucyl-leucine; AIF; CE10; CorrDec,[M+H]+,0.799,245.185974121094,,,5.455827,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3021,N-Leucyl-leucine; AIF; CE10; CorrDec,[M+H]+,0.799,245.185974121094,,,5.455827,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3021,N-L-Leucyl-L-leucine,[M+H]+,0.747,245.18,,,,C12H24N2O3,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)",LCPYQJIKPJDLLB-UHFFFAOYSA-N,spectral_library_annotation
3021,N-L-Leucyl-L-leucine,[M+H]+,0.747,245.18,,,,C12H24N2O3,CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)",LCPYQJIKPJDLLB-UHFFFAOYSA-N,spectral_library_annotation
3150,N-Leucyl-leucine; AIF; CE10; MS2Dec,[M+H]+,0.728,245.185974121094,,,5.460287,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3150,N-Leucyl-leucine; AIF; CE10; MS2Dec,[M+H]+,0.728,245.185974121094,,,5.460287,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3150,N-Leucyl-leucine; AIF; CE10; CorrDec,[M+H]+,0.714,245.185974121094,,,5.455827,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3150,N-Leucyl-leucine; AIF; CE10; CorrDec,[M+H]+,0.714,245.185974121094,,,5.455827,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3253,"NCGC00381364-02_C10H16N2O2_Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(1-methylethyl)-",[M+H]+,0.783,197.128,,,,C10H16N2O2,CC(C)C1NC(=O)C2CCCN2C1=O,"InChI=1S/C10H16N2O2/c1-6(2)8-10(14)12-5-3-4-7(12)9(13)11-8/h6-8H,3-5H2,1-2H3,(H,11,13)",XLUAWXQORJEMBD-UHFFFAOYSA-N,spectral_library_annotation
3253,"NCGC00381364-02_C10H16N2O2_Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(1-methylethyl)-",[M+H]+,0.783,197.128,,,,C10H16N2O2,CC(C)C1NC(=O)C2CCCN2C1=O,"InChI=1S/C10H16N2O2/c1-6(2)8-10(14)12-5-3-4-7(12)9(13)11-8/h6-8H,3-5H2,1-2H3,(H,11,13)",XLUAWXQORJEMBD-UHFFFAOYSA-N,spectral_library_annotation
3374,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.992,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3374,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.992,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3374,"cis-1,2,3,6-Tetrahydrophthalimide, (3aR,7aS)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",[M+H]+,0.992,152.0706,,,,C8H9NO2,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,"InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)/t5-,6+",CIFFBTOJCKSRJY-OLQVQODUSA-N,spectral_library_annotation
3374,"Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.992,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3374,"cis-1,2,3,6-Tetrahydrophthalimide, (3aR,7aS)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",[M+H]+,0.992,152.0706,,,,C8H9NO2,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,"InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)/t5-,6+",CIFFBTOJCKSRJY-OLQVQODUSA-N,spectral_library_annotation
3374,"Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.992,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3374,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.992,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3374,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.992,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3374,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.992,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3374,"Paracetamol, Acetaminophen, N-(4-hydroxyphenyl)acetamide",[M+H]+,0.992,152.0706,,,,C8H9NO2,CC(=O)NC1=CC=C(O)C=C1,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,spectral_library_annotation
3554,N-Leucyl-leucine; AIF; CE10; MS2Dec,[M+H]+,0.752,245.185974121094,,,5.460287,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3554,N-Leucyl-leucine; AIF; CE10; MS2Dec,[M+H]+,0.752,245.185974121094,,,5.460287,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3554,N-Leucyl-leucine; AIF; CE10; CorrDec,[M+H]+,0.737,245.185974121094,,,5.455827,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3554,N-Leucyl-leucine; AIF; CE10; CorrDec,[M+H]+,0.737,245.185974121094,,,5.455827,C12H24N2O3,O=C(O)C(N=C(O)C(N)CC(C)C)CC(C)C,"InChI=1S/C12H24N2O3/c1-7(2)5-9(13)11(15)14-10(12(16)17)6-8(3)4/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)/t9-,10-/m0/s1",LCPYQJIKPJDLLB-UWVGGRQHSA-N,spectral_library_annotation
3734,Cyclo(Leu-Pro),[M+H]+,0.924,211.1442,,,1.285867,C11H18N2O2,O=C1N2CCCC2C(O)=NC1CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)/t8-,9-/m0/s1",SZJNCZMRZAUNQT-IUCAKERBSA-N,spectral_library_annotation
3734,Cyclo(Leu-Pro),[M+H]+,0.924,211.1442,,,1.285867,C11H18N2O2,O=C1N2CCCC2C(O)=NC1CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)/t8-,9-/m0/s1",SZJNCZMRZAUNQT-IUCAKERBSA-N,spectral_library_annotation
3734,Cyclo(proline-leucine),[M+H]+,0.858,211.1441043,,,4.02605,C11H18N2O2,CC(C)CC1N=C(O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYNA-N,spectral_library_annotation
3734,Cyclo(proline-leucine),[M+H]+,0.858,211.1441043,,,4.02605,C11H18N2O2,CC(C)CC1N=C(O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYNA-N,spectral_library_annotation
3734,Cyclo(Leu-Pro),[M+H]+,0.858,211.1439,,,1.1782,C11H18N2O2,O=C1N2CCCC2C(O)=NC1CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)/t8-,9-/m0/s1",SZJNCZMRZAUNQT-IUCAKERBSA-N,spectral_library_annotation
3734,Cyclo(Leu-Pro),[M+H]+,0.858,211.1439,,,1.1782,C11H18N2O2,O=C1N2CCCC2C(O)=NC1CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)/t8-,9-/m0/s1",SZJNCZMRZAUNQT-IUCAKERBSA-N,spectral_library_annotation
3734,"NCGC00169428-02!3-(2-methylpropyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",[M+H]+,0.815,211.144,,,,C11H18N2O2,CC(C)CC1NC(=O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYSA-N,spectral_library_annotation
3734,"NCGC00169428-02!3-(2-methylpropyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",[M+H]+,0.815,211.144,,,,C11H18N2O2,CC(C)CC1NC(=O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYSA-N,spectral_library_annotation
3734,Cyclo(proline-leucine),[M+H]+,0.792,211.1441043,,,4.02605,C11H18N2O2,CC(C)CC1N=C(O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYNA-N,spectral_library_annotation
3734,Cyclo(proline-leucine),[M+H]+,0.792,211.1441043,,,4.02605,C11H18N2O2,CC(C)CC1N=C(O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYNA-N,spectral_library_annotation
3865,val-leu-pro-val-pro-gln,[M+H]+,0.859,652.4,,,,C31H53N7O8,N1(C(=O)[C@@H](NC(=O)[C@H]2N(C(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)CC(C)C)CCC2)C(C)C)C(C(=O)N[C@H](C(=O)O)CCC(=O)N)CCC1,"InChI=1S/C31H53N7O8/c1-16(2)15-20(35-28(42)24(33)17(3)4)29(43)37-13-7-10-22(37)27(41)36-25(18(5)6)30(44)38-14-8-9-21(38)26(40)34-19(31(45)46)11-12-23(32)39/h16-22,24-25H,7-15,33H2,1-6H3,(H2,32,39)(H,34,40)(H,35,42)(H,36,41)(H,45,46)/t19-,20-,21?,22-,24-,25-/m0/s1",KSIHMACFIAFKIG-FSFMBLRGSA-N,spectral_library_annotation
3865,val-leu-pro-val-pro-gln,[M+H]+,0.859,652.4,,,,C31H53N7O8,N1(C(=O)[C@@H](NC(=O)[C@H]2N(C(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)CC(C)C)CCC2)C(C)C)C(C(=O)N[C@H](C(=O)O)CCC(=O)N)CCC1,"InChI=1S/C31H53N7O8/c1-16(2)15-20(35-28(42)24(33)17(3)4)29(43)37-13-7-10-22(37)27(41)36-25(18(5)6)30(44)38-14-8-9-21(38)26(40)34-19(31(45)46)11-12-23(32)39/h16-22,24-25H,7-15,33H2,1-6H3,(H2,32,39)(H,34,40)(H,35,42)(H,36,41)(H,45,46)/t19-,20-,21?,22-,24-,25-/m0/s1",KSIHMACFIAFKIG-FSFMBLRGSA-N,spectral_library_annotation
3972,Cyclo(Leu-Pro),[M+H]+,0.938,211.1442,,,1.285867,C11H18N2O2,O=C1N2CCCC2C(O)=NC1CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)/t8-,9-/m0/s1",SZJNCZMRZAUNQT-IUCAKERBSA-N,spectral_library_annotation
3972,Cyclo(Leu-Pro),[M+H]+,0.938,211.1442,,,1.285867,C11H18N2O2,O=C1N2CCCC2C(O)=NC1CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)/t8-,9-/m0/s1",SZJNCZMRZAUNQT-IUCAKERBSA-N,spectral_library_annotation
3972,Cyclo(proline-leucine),[M+H]+,0.873,211.1441043,,,4.02605,C11H18N2O2,CC(C)CC1N=C(O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYNA-N,spectral_library_annotation
3972,Cyclo(proline-leucine),[M+H]+,0.873,211.1441043,,,4.02605,C11H18N2O2,CC(C)CC1N=C(O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYNA-N,spectral_library_annotation
3972,Cyclo(proline-leucine),[M+H]+,0.809,211.1441043,,,4.02605,C11H18N2O2,CC(C)CC1N=C(O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYNA-N,spectral_library_annotation
3972,Cyclo(proline-leucine),[M+H]+,0.809,211.1441043,,,4.02605,C11H18N2O2,CC(C)CC1N=C(O)C2CCCN2C1=O,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYNA-N,spectral_library_annotation
3972,Cyclo(Leu-Pro),[M+H]+,0.796,211.1439,,,1.1782,C11H18N2O2,O=C1N2CCCC2C(O)=NC1CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)/t8-,9-/m0/s1",SZJNCZMRZAUNQT-IUCAKERBSA-N,spectral_library_annotation
3972,Cyclo(Leu-Pro),[M+H]+,0.796,211.1439,,,1.1782,C11H18N2O2,O=C1N2CCCC2C(O)=NC1CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)/t8-,9-/m0/s1",SZJNCZMRZAUNQT-IUCAKERBSA-N,spectral_library_annotation
3972,Cyclo(leucylprolyl),[M+H]+,0.788,211.1441,,,4.03,C11H18N2O2,O=C1NC(C(=O)N2CCCC12)CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYSA-N,spectral_library_annotation
3972,Cyclo(leucylprolyl),[M+H]+,0.788,211.1441,,,4.03,C11H18N2O2,O=C1NC(C(=O)N2CCCC12)CC(C)C,"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)",SZJNCZMRZAUNQT-UHFFFAOYSA-N,spectral_library_annotation
4157,"NCGC00381359-01_C14H18N2O3_Phenylalanine, prolyl-",[M-H2O+H]+,0.751,245.128,,,,C14H18N2O3,OC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2,"InChI=1S/C14H18N2O3/c17-13(11-7-4-8-15-11)16-12(14(18)19)9-10-5-2-1-3-6-10/h1-3,5-6,11-12,15H,4,7-9H2,(H,16,17)(H,18,19)",IWIANZLCJVYEFX-UHFFFAOYSA-N,spectral_library_annotation
4157,"NCGC00381359-01_C14H18N2O3_Phenylalanine, prolyl-",[M-H2O+H]+,0.751,245.128,,,,C14H18N2O3,OC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2,"InChI=1S/C14H18N2O3/c17-13(11-7-4-8-15-11)16-12(14(18)19)9-10-5-2-1-3-6-10/h1-3,5-6,11-12,15H,4,7-9H2,(H,16,17)(H,18,19)",IWIANZLCJVYEFX-UHFFFAOYSA-N,spectral_library_annotation
4157,"NCGC00380633-02_C14H16N2O2_Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(phenylmethyl)-",[M+H]+,0.742,245.128,,,,C14H16N2O2,O=C1NC(CC2=CC=CC=C2)C(=O)N3CCCC13,"InChI=1S/C14H16N2O2/c17-13-12-7-4-8-16(12)14(18)11(15-13)9-10-5-2-1-3-6-10/h1-3,5-6,11-12H,4,7-9H2,(H,15,17)",QZBUWPVZSXDWSB-UHFFFAOYSA-N,spectral_library_annotation
4157,"NCGC00380633-02_C14H16N2O2_Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(phenylmethyl)-",[M+H]+,0.742,245.128,,,,C14H16N2O2,O=C1NC(CC2=CC=CC=C2)C(=O)N3CCCC13,"InChI=1S/C14H16N2O2/c17-13-12-7-4-8-16(12)14(18)11(15-13)9-10-5-2-1-3-6-10/h1-3,5-6,11-12H,4,7-9H2,(H,15,17)",QZBUWPVZSXDWSB-UHFFFAOYSA-N,spectral_library_annotation
4175,NCGC00380373-01!2-[(2-amino-3-methylbutanoyl)amino]-3-phenylpropanoic acid,[M+H]+,0.784,265.154,,,,C14H20N2O3,CC(C)C(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,"InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)",GJNDXQBALKCYSZ-UHFFFAOYSA-N,spectral_library_annotation
4175,NCGC00380373-01!2-[(2-amino-3-methylbutanoyl)amino]-3-phenylpropanoic acid,[M+H]+,0.784,265.154,,,,C14H20N2O3,CC(C)C(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,"InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)",GJNDXQBALKCYSZ-UHFFFAOYSA-N,spectral_library_annotation
4232,Phenylalanylphenylalanine; AIF; CE10; MS2Dec,[M+H]+,0.872,313.154663085938,,,5.649309,C18H20N2O3,O=C(O)C(N=C(O)C(N)CC=1C=CC=CC1)CC=2C=CC=CC2,"InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)",GKZIWHRNKRBEOH-UHFFFAOYSA-N,spectral_library_annotation
4232,Phenylalanylphenylalanine; AIF; CE10; MS2Dec,[M+H]+,0.872,313.154663085938,,,5.649309,C18H20N2O3,O=C(O)C(N=C(O)C(N)CC=1C=CC=CC1)CC=2C=CC=CC2,"InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)",GKZIWHRNKRBEOH-UHFFFAOYSA-N,spectral_library_annotation
4232,Phenylalanylphenylalanine; LC-tDDA; CE40,[M+H]+,0.864,313.154663085938,,,5.9,C18H20N2O3,O=C(O)C(N=C(O)C(N)CC=1C=CC=CC1)CC=2C=CC=CC2,"InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)",GKZIWHRNKRBEOH-UHFFFAOYSA-N,spectral_library_annotation
4232,Phenylalanylphenylalanine; LC-tDDA; CE40,[M+H]+,0.864,313.154663085938,,,5.9,C18H20N2O3,O=C(O)C(N=C(O)C(N)CC=1C=CC=CC1)CC=2C=CC=CC2,"InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)",GKZIWHRNKRBEOH-UHFFFAOYSA-N,spectral_library_annotation
4232,Phenylalanylphenylalanine; AIF; CE30; MS2Dec,[M+H]+,0.861,313.154663085938,,,5.649309,C18H20N2O3,O=C(O)C(N=C(O)C(N)CC=1C=CC=CC1)CC=2C=CC=CC2,"InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)",GKZIWHRNKRBEOH-UHFFFAOYSA-N,spectral_library_annotation
4232,Phenylalanylphenylalanine; AIF; CE30; MS2Dec,[M+H]+,0.861,313.154663085938,,,5.649309,C18H20N2O3,O=C(O)C(N=C(O)C(N)CC=1C=CC=CC1)CC=2C=CC=CC2,"InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)",GKZIWHRNKRBEOH-UHFFFAOYSA-N,spectral_library_annotation
4301,"NCGC00381359-01_C14H18N2O3_Phenylalanine, prolyl-",[M-H2O+H]+,0.764,245.128,,,,C14H18N2O3,OC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2,"InChI=1S/C14H18N2O3/c17-13(11-7-4-8-15-11)16-12(14(18)19)9-10-5-2-1-3-6-10/h1-3,5-6,11-12,15H,4,7-9H2,(H,16,17)(H,18,19)",IWIANZLCJVYEFX-UHFFFAOYSA-N,spectral_library_annotation
4301,"NCGC00381359-01_C14H18N2O3_Phenylalanine, prolyl-",[M-H2O+H]+,0.764,245.128,,,,C14H18N2O3,OC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2,"InChI=1S/C14H18N2O3/c17-13(11-7-4-8-15-11)16-12(14(18)19)9-10-5-2-1-3-6-10/h1-3,5-6,11-12,15H,4,7-9H2,(H,16,17)(H,18,19)",IWIANZLCJVYEFX-UHFFFAOYSA-N,spectral_library_annotation
4301,"NCGC00380633-02_C14H16N2O2_Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(phenylmethyl)-",[M+H]+,0.755,245.128,,,,C14H16N2O2,O=C1NC(CC2=CC=CC=C2)C(=O)N3CCCC13,"InChI=1S/C14H16N2O2/c17-13-12-7-4-8-16(12)14(18)11(15-13)9-10-5-2-1-3-6-10/h1-3,5-6,11-12H,4,7-9H2,(H,15,17)",QZBUWPVZSXDWSB-UHFFFAOYSA-N,spectral_library_annotation
