feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_name	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
7024	1078.7247975891082	5.535618		dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	146	||	C53H95N11O12|C53H95N11O12|C53H95N11O12	||	||	||	||	||	||	||	[1M+(H)1]1+|[1M+(H)1]1+|[1M+(H)1]1+	||	||	cyclo[D-Ala-bAla-D-Leu-D-N(Me)aIle-Thr-bAla-D-Leu-N(Me)Val-bAla-D-aIle-D-N(Me)Val]|cyclo[D-Ala-bAla-D-Leu-D-N(Me)aIle-Thr-bAla-D-Leu-N(Me)Ile-bAla-D-Val-D-N(Me)Val]|cyclo[D-Ala-bAla-D-Leu-D-N(Me)Val-Thr-bAla-D-Leu-N(Me)Ile-bAla-D-aIle-D-N(Me)Val]	1077.71617|1077.71617|1077.71617	0.321|0.321|0.321	GGFJBOMVIOIDFG|NBLJRHLSLOVDIO|FEFFNAONEMMYID	CCC(C)C1NC(=O)CCNC(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)NC(=O)CCNC(=O)C(C(C)O)NC(=O)C(C(C)CC)N(C)C(=O)C(CC(C)C)NC(=O)CCNC(=O)C(C)NC(=O)C(C(C)C)N(C)C1=O|CCC(C)C1C(=O)NCCC(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)NC(C)C(=O)NCCC(=O)NC(CC(C)C)C(=O)N(C)C(C(C)CC)C(=O)NC(C(C)O)C(=O)NCCC(=O)NC(CC(C)C)C(=O)N1C|CCC(C)C1NC(=O)CCNC(=O)C(C(C)CC)N(C)C(=O)C(CC(C)C)NC(=O)CCNC(=O)C(C(C)O)NC(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)NC(=O)CCNC(=O)C(C)NC(=O)C(C(C)C)N(C)C1=O	0004831|0004831|0004831	Organic compounds|Organic compounds|Organic compounds	Organic acids and derivatives|Organic acids and derivatives|Organic acids and derivatives	Carboxylic acids and derivatives|Carboxylic acids and derivatives|Carboxylic acids and derivatives	Oligopeptides|Oligopeptides|Oligopeptides	Amino acids and Peptides|Amino acids and Peptides|Amino acids and Peptides	Oligopeptides|Oligopeptides|Oligopeptides	Cyclic peptides|Cyclic peptides|Cyclic peptides	||	||	-0.00134758910826349|-0.00134758910826349|-0.00134758910826349	||	1|1|1	1|1|1	0|0|0	0|0|0	0|0|0	0|0|0
7029	576.4115015901754	5.5342026				Organic oxygen compounds	0.9999182224273682	Organooxygen compounds	0.999834418296814	O-glycosyl compounds	0.6353633999824524	Polyketides	0.7300477623939514	Macrolides	0.5054400563240051	Polyene macrolides	0.1270439177751541	69		C30H54O9	17	0.8517597764262278	6.710793202974918	61.79895983162162	55.088166628646704	0.13240322409008018	-287.80564872341785	SIRIUS			4,12,20-trihydroxy-3,5,8,11,13,16,19,21,24-nonamethyl-1,9,17-trioxacyclotetracosane-2,10,18-trione	558.37678	4.035	QBBIQHYFLRPBKF	CC1CCC(C)C(O)C(C)C(=O)OC(C)CCC(C)C(O)C(C)C(=O)OC(C)CCC(C)C(O)C(C)C(=O)O1	0000147	Organic compounds	Phenylpropanoids and polyketides	Macrolides and analogues	Macrolides and analogues	Polyketides	Macrolides	Erythromycins			0.000471143909408056		2	1	0.0347456696710287	0	1	0.177748056056509
7033	575.3174859044673	5.538427		Organic compounds	0.0396190990133732	Lipids and lipid-like molecules	0.0396190990133732	Fatty Acyls	0.0455147765626033	Fatty alcohols	0.0455147765626033	Polyketides	0.0910295531252066	Fatty acyl glycosides	0.123724916766789	Rhamnolipids	0.123724916766789	69	|	C34H48O5|C34H48O5	|	|	|	|	|	|	|	[1M+(K)1]1+ + (H2O)1 - H2O (water)|[1M+(K)1]1+ + (H2O)1 - H2O (water)	|	|	|	536.35017|536.35017	6.8479|6.8479	ZHRHSZYQTPWEJJ|VBUXIGDPZJAGQA	CC=C(C)C(=O)OC1CC(C)(C)CC2=C1CCC1(C)C2=CC(=O)C2C34CCC(O)(OC3)C(C)(C)C4CCC21C|CC(C)=CC(=O)OC1CC(C)(C)CC2=C1CCC1(C)C2=CC(=O)C2C34CCC(O)(OC3)C(C)(C)C4CCC21C	0001553|0001553	Organic compounds|Organic compounds	Lipids and lipid-like molecules|Lipids and lipid-like molecules	Prenol lipids|Prenol lipids	Triterpenoids|Triterpenoids	Terpenoids|Terpenoids	Triterpenoids|Triterpenoids	Oleanane triterpenoids|Oleanane triterpenoids	|	|	-0.00415590446732494|-0.00415590446732494	|	1|1	1|1	0|0	0|0	0.75|0.75	0.124624624624625|0.124624624624625
7038	522.3641537628179	5.5081954				Lipids and lipid-like molecules	0.9567667841911316	Fatty Acyls	0.9711133241653442	Fatty acid esters	0.7195735573768616	Fatty acids	0.9989308714866638	Fatty esters	0.8250887393951416	Fatty acyl carnitines	0.4742456078529358	69	3.42595691036312	C26H52NO7P								ISDB	3	0.0109124016016722	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	521.34814	5.1358	YAMUFBLWGFFICM	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C	0001638	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	1-acyl-sn-glycero-3-phosphocholines	Fatty acids	Glycerophospholipids	Glycerophosphocholines	Bacteria		-0.00878436599998622		5	1	0.0109124016016722	0.1	0.75	0.178312141875232
7039	368.2951134824592	5.583225		dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	83	|	C23H39NO|C23H39NO	|	|	|	|	|	|	|	[1M+(Na)1]1+|[1M+(Na)1]1+	|	|	13-Methyl-n-(2-phenylethyl)tetradecanamide|N-(2-Phenylethyl)pentadecanamide	345.30316|345.30316	6.2924|6.4365	FCQIQDUWTDUYLC|WPLZCKLJHIHESO	CC(C)CCCCCCCCCCCC(=O)NCCc1ccccc1|CCCCCCCCCCCCCCC(=O)NCCc1ccccc1	0001096|0001096	Organic compounds|Organic compounds	Lipids and lipid-like molecules|Lipids and lipid-like molecules	Fatty Acyls|Fatty Acyls	N-acyl amines|N-acyl amines	Fatty acids|Fatty acids	Fatty amides|Fatty amides	N-acyl amines|N-acyl amines	Gammaproteobacteria|Gammaproteobacteria	|	-0.00273348245923444|-0.00273348245923444	|	7|7	1|1	0|0	0.4|0.4	0|0	0.2002002002002|0.2002002002002
7041	564.4108417520663	5.4847775				Organic acids and derivatives	0.9999066591262817	Carboxylic acids and derivatives	0.9994451403617859	N-acyl-alpha amino acids and derivatives	0.6609999537467957	Fatty acids	0.9689006209373474	Fatty esters	0.23980820178985596	N-acyl amines	0.2791636288166046	69		C30H50N4O5	7	0.8880671514624993	4.894387076949839	36.37616216447386	31.48177508752402	0.07630488833170804	-683.9272566227442	SIRIUS			1-(3-{6-azaspiro[4.5]decan-9-yloxy}-4-hydroxyphenyl)-8-ethyl-5-hydroxy-9-(N'-methylcarbamimidamido)nonan-3-yl acetate	564.41195	3.8	VGRBEGNHHFPAHS	CCC(CCC(CC(CCC1=CC(=C(C=C1)O)OC2CCNC3(C2)CCCC3)OC(=O)C)O)CNC(=NC)N											-0.000916248090561567		1	1	0.014621438030384	0	0	0.00487381267679467
7042	720.4534175560622	5.6070437				Lipids and lipid-like molecules	0.9863359928131104	Prenol lipids	0.9591982364654541	Triterpene saponins	0.6800471544265747	Terpenoids	0.9858070611953735	Triterpenoids	0.9690552353858948	Dammarane and Protostane triterpenoids	0.667797327041626		4.27081683581337	C36H65NO13								ISDB	4	0.00346574350260198		719.44559	1.6006	WRBFHXAKGDXLAM	CCC1OC(=O)C(C)C(OC2CC(C)(O)C(O)C(OC)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C	0000282	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Aminoglycosides	Polyketides	Macrolides	Erythromycins	Bacteria		-0.000532859999907487		3	1	0.00346574350260198	0.1	0	0.0512052978842507
7045	489.3574511915553	5.6131897		dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0			C30H48O5								[1M+(H)1]1+			Seco-4,23-hydroxyoleane-12-en-22-one-3-carboxylic acid	488.35017	5.7751	VYVQCQBUBKNGGO	CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C(C)(CCC(=O)O)C(C(C)(O)CO)CCC43C)C2C1	0003236	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	17-hydroxysteroids	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids $ Oleanane triterpenoids	Bacteria		-1.19155532729565e-06		1	1	0	0.1	0	0.05005005005005
7046	336.3109558841242	5.6154466				Organic oxygen compounds	0.9993430972099304	Organooxygen compounds	0.9990990161895752	Polyethylene glycols	0.8020550012588501	Fatty acids	0.9883384704589844	Fatty acyls	0.9395000338554382	Fatty alcohols	0.8862380385398865			C18H38O4	8	0.7639510489127285	0.0	47.41920408381028	47.41920408381028	0.2815389530123496	-59.07998708096264	SIRIUS				336.31084	4.41264	FKMHSNTVILORFA	CCCCCCCCCCCCOCCOCCOCCO											0.000134755909414253		1	1	0.169262054615823	0	0	0.0564206848719409
7047	416.2678961859653	5.618284				Organic acids and derivatives	0.9937582015991211	Organic sulfuric acids and derivatives	0.6737961173057556	Organic sulfuric acids and derivatives	0.6737961173057556	Fatty acids	0.9139463305473328	Glycerolipids	0.18022620677947998	Fatty alcohols	0.029283704236149788		4.02529345263188	C20H37N3O6								ISDB	6	0.0363153778016567		415.26824	2.27627	YBCMWLMFBIFPCP	CC(C)C(CCC(=O)O)OC(=O)C(C)C(OC(=O)CCCCNC(=N)N)C(C)C	0001879	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Delta amino acids and derivatives	Alkaloids	notClassified	notClassified			0.00761190400010037		2	1	0.0363153778016567	0	0.75	0.13672975055851
7050	397.3792959538547	5.6280694				Organic acids and derivatives	0.9909607768058777	Carboxylic acids and derivatives	0.9869419932365417	Amino acids and derivatives	0.6408060193061829	Fatty acids	0.9964948296546936	Fatty amides	0.9583098888397217	N-acyl ethanolamines (endocannabinoids)	0.3320680856704712		4.02891886750019	C29H48								ISDB	9	0.325065135955811		396.3756		AFAORUFDEOMGAB	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCCC(C)C1CC3)C(C)C											0.00357753600002297		1	1	0.325065135955811	0	0	0.108355045318604
7051	374.30369052829457	5.6280746		dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
7052	352.3212365317264	5.6309094				Lipids and lipid-like molecules	0.9472959637641907	Fatty Acyls	0.963455319404602	N-acyl amines	0.9221075773239136	Fatty acids	0.9999572038650513	Fatty amides	0.9996576309204102	N-acyl ethanolamines (endocannabinoids)	0.9996532201766968	83	3.34169031114487	C22H41NO2	17	1.0	5.751723613925617	78.79568381540263	73.043960201477			ISDB	14	0.185994178056717	1-Pyrrolidin-1-yloctadecane-1,12-dione	351.31373	6.0493	SGGSVIZFYOSMRF	CCCCCCC(=O)CCCCCCCCCCC(=O)N1CCCC1	0003023	Organic compounds	Organoheterocyclic compounds	Pyrrolidines	N-acylpyrrolidines	Fatty acids	Fatty amides	N-acyl amines			-0.000194447999945169		2	1	0.185994178056717	0	1	0.228164225518405
7053	702.5367206531998	5.648086				Organic acids and derivatives	0.9981610178947449	Carboxylic acids and derivatives	0.9922447800636292	Peptides	0.662397027015686	Amino acids and Peptides	0.9032090306282043	Oligopeptides	0.9047948122024536	Cyclic peptides	0.5327993631362915	140		C36H68N4O8	6	0.9654824514470588	6.5515147853806095	28.613086898590502	22.06157211320989	0.01633763674659869	-300.6459254767879	SIRIUS			(E)-1,14-di-propyl-1,5,10,14-tetra-BOC-1,5,10,14-tetraazatetradec-7-ene	702.53754	6.6	GURTTWFYETZVQU	CCCN(CCCN(CC=CCN(CCCN(CCC)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C											-0.00073068409062671		1	1	0.0332617180297428	0	0	0.0110872393432476
7055	658.5105010131291	5.660971				Organic oxygen compounds	0.9995847344398499	Organooxygen compounds	0.9990831613540649	Polyethylene glycols	0.9964553117752075	Fatty acids	0.7243630886077881	Fatty acyls	0.5433205366134644	Fatty alcohols	0.2832375168800354	140	4.98425291260369	C37H71NO6S								ISDB	4	0		657.50021	10.2885	RIMXVCHDYMWUNB	CCCCCCCCCC=CCCC=CC(O)C(COS(=O)(=O)O)N(C)C(=O)CCCCCCCCCCCCCCCCC	0001096	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	N-acyl amines	Fatty acids	Sphingolipids	Phosphosphingolipids			-0.00301400800015017		2	1	0	0	0.5	0.0830830830830831
7057	727.4243332408487	5.67363				Lipids and lipid-like molecules	0.9851148724555969	Steroids and steroid derivatives	0.9830552339553833	Steroidal saponins	0.8329127430915833	Terpenoids	0.9850232601165771	Steroids	0.9955335855484009	Spirostane steroids	0.9667268395423889	140	4.71409588681442	C38H62O13								ISDB	2	0.0103135975077748	2-[4-[6,16-Dihydroxy-7,9,13-trimethyl-14-(3,4,5-trihydroxyoxan-2-yl)oxy-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-6-yl]-2-methylbutoxy]-6-methyloxane-3,4,5-triol	726.41904	0.9542	DUJRFLRNALOUEO	CC(CCC1(O)OC2CC3C4CC=C5CC(O)CC(OC6OCC(O)C(O)C6O)C5(C)C4CCC3(C)C2C1C)COC1OC(C)C(O)C(O)C1O	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Furostane steroids			0.00201804400012406		4	1	0.0103135975077748	0	1	0.169604032002091
7059	353.12099661642367	5.6713495				Organic acids and derivatives	0.9905318021774292	Carboxylic acids and derivatives	0.8994543552398682	Carbamic acids and derivatives	0.5783854126930237	Fatty acids	0.7911579608917236	Fatty amides	0.529076874256134	N-acyl amines	0.15387295186519623		2.6602693794333|3.50408357124751	C18H16N4O4|C17H21ClN2O4	|	|	|	|	|	|	|	ISDB|ISDB	2|3	0|0	|2-amino-5-chloro-N-[4-methyl-4-(3-methyl-4-oxooxetan-2-yl)-3-oxopentan-2-yl]benzamide	352.11715|352.11898	1.2315|2.1973	AZJBQZJOFDQPKO|VOPUFXAQQXMPQN	NC(=O)CCC(NC(=O)c1cccc2nc3ccccc3nc12)C(=O)O|CC(NC(=O)c1cc(Cl)ccc1N)C(=O)C(C)(C)C1OC(=O)C1C	0000416|0004413	Organic compounds|Organic compounds	Organoheterocyclic compounds|Benzenoids	Diazanaphthalenes|Benzene and substituted derivatives	Phenazines and derivatives|Anthranilamides	Alkaloids|Amino acids and Peptides	Anthranilic acid alkaloids|notClassified	Phenazine alkaloids|notClassified	Bacteria|Bacteria	|	0.00343099200000552|0.00526083200003313	|	2|2	1|1	0|0	0.1|0.1	0|0	0.05005005005005|0.05005005005005
7060	722.4686197422541	5.671214				Lipids and lipid-like molecules	0.9464167952537537	Prenol lipids	0.8539544343948364	Diterpene glycosides	0.6468616724014282	Terpenoids	0.8494170904159546	Diterpenoids	0.38160043954849243	Farnesane sesquiterpenoids	0.09047961235046387	140		C36H64O13	56	0.995177777400579	8.216857705654064	202.0554624448979	193.83860473924383	0.3986299815875135	-373.66551501805037	SIRIUS			[3-Acetyloxy-2-(acetyloxymethyl)-5-hexanoyloxy-6-(2,3,4-trihydroxybutoxy)oxan-4-yl] hexadecanoate	704.43469	4.822	IZQDFTKFXTWAAO	CCCCCCCCCCCCCCCC(=O)OC1C(OC(C)=O)C(COC(C)=O)OC(OCC(O)C(O)CO)C1OC(=O)CCCCC	0003918	Organic compounds	Lipids and lipid-like molecules	Saccharolipids	Saccharolipids	Fatty acids	Fatty acyl glycosides	Fatty acyl glycosides of mono- and disaccharides			0.000952343909489173		5	1	0.0267619022844988	0	0.75	0.133545258719458
7061	614.4843487784442	5.6738825				Organic oxygen compounds	0.9997279047966003	Organooxygen compounds	0.999403715133667	Polyethylene glycols	0.9969454407691956	Fatty acids	0.6423433423042297	Fatty acyls	0.40464508533477783	Fatty alcohols	0.19208483397960663	140		C31H64O10	15	0.9776824461039627	0.0	44.45436680507173	44.45436680507173	0.38987973799336195	-229.63525551889316	SIRIUS			Nonaethylene glycol monotridecyl ether	614.48377	4.25778	JEGXGVPVHUDCKD	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO											0.000716203909519209		1	1	0.0435473201943821	0	0	0.0145157733981274
7062	570.4580523020754	5.6852922				Organic oxygen compounds	0.9995379447937012	Organooxygen compounds	0.9992119073867798	Polyethylene glycols	0.9970707893371582	Fatty acids	0.7058095335960388	Fatty acyls	0.539845883846283	Fatty alcohols	0.17417989671230316	140		C29H60O9	13	0.9683131741522611	0.0	56.58628441176597	56.58628441176597	0.41340802512842767	-211.3440611192846	SIRIUS			3,6,9,12,15,18,21,24-Octaoxaheptatriacontan-1-ol	570.45756	4.35846	DFVNYTSHNSXEMH	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO											0.000290951909391879		1	1	0.0473162101032775	0	0	0.0157720700344258
7067	526.4318741307862	5.6941876				Organic oxygen compounds	0.9996901750564575	Organooxygen compounds	0.9995638728141785	Polyethylene glycols	0.9964535236358643	Fatty acids	0.8545117974281311	Fatty acyls	0.6474672555923462	Fatty alcohols	0.2535921335220337	140		C27H56O8	13	0.9615392428212429	6.046393811187654	54.51164936204562	48.46525555085796	0.3563542136519007	-85.62629103575209	SIRIUS			3,6,9,12,15,18,21-Heptaoxatetratriacontan-1-ol	526.43134	4.45915	RKVQJLPCUPYDCX	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO											0.000415699909467548		1	1	0.116786560284675	0	0	0.038928853428225
7070	482.40557947730537	5.705457				Organic oxygen compounds	0.9998835325241089	Organooxygen compounds	0.9998359680175781	Polyethylene glycols	0.9920179843902588	Fatty acids	0.9462950825691223	Fatty acyls	0.708845317363739	Fatty alcohols	0.45460066199302673	140		C25H52O7	14	0.9541689858257213	0.0	70.97563692395038	70.97563692395038	0.4118428135388897	-51.72343480043058	SIRIUS			Tridecylhexaethoxylate	482.40513	4.55983	GDLHTTMISPHZCZ	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO											0.000260447909454342		1	1	0.193335961515007	0	0	0.0644453205050022
7071	710.4687030099124	5.737111				Lipids and lipid-like molecules	0.9209891557693481	Fatty Acyls	0.6282719373703003	Fatty acyl glycosides of mono- and disaccharides	0.5637556314468384	Terpenoids	0.4879184365272522	Macrolides	0.33246442675590515	Polyene macrolides	0.06920073181390762	86	4.7834027871827	C42H63NO8								ISDB	21	0.0757565051317215	[10,13-dimethyl-17-[1-(5-methylpiperidin-2-yl)ethyl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] 3,5-dimethyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybenzoate	709.45537	5.61074	WYSGNNOQGXNWGU	Cc1cc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)C5CCC(C)CN5)CCC43)C2)cc(C)c1OC1OC(CO)C(O)C(O)C1O	0001013	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Alkaloids $ Terpenoids	Pseudoalkaloids	Steroidal alkaloids			-0.00605602399980398		5	1	0.0757565051317215	0	0.75	0.149876793001865
7074	422.384195913397	5.7098327				Lipids and lipid-like molecules	0.7227997183799744	Glycerolipids	0.9311438798904419	Glycerol ethers	0.847874104976654	Fatty acids	0.998305082321167	Glycerolipids	0.9919000864028931	Monoacylglycerols	0.7523359656333923	140		C23H48O5	3	0.6951111322810548	6.280551204775026	20.655392892018348	14.374841687243322	0.12289968594064019	-110.04948841877982	SIRIUS			3,6,9,12-Tetraoxaheptacosan-1-ol	422.384	5.65969	GAOHSKJKXQZCAD	CCCCCCCCCCCCCCCOCCOCCOCCOCCO											0.000119815909442877		1	1	0.0908682097816414	0	0	0.0302894032605471
7075	438.37924252475733	5.7101245				Organic oxygen compounds	0.9999114274978638	Organooxygen compounds	0.9998823404312134	Polyethylene glycols	0.9806366562843323	Fatty acids	0.9731487035751343	Fatty acyls	0.6211019158363342	Fatty alcohols	0.3964555263519287	140		C23H48O6	12	0.9452316452644329	0.0	84.4680486641448	84.4680486641448	0.47720732673053656	-53.314946016145015	SIRIUS			3,6,9,12,15-Pentaoxaoctacosan-1-ol	438.37891	4.66051	FJJPDQOHCDOSQU	CCCCCCCCCCCCCOCCOCCOCCOCCOCCO											0.000145195909453832		1	1	0.187564665206109	0	0	0.0625215550687029
7077	350.3266765482564	5.7110906				Organic oxygen compounds	0.9998961687088013	Organooxygen compounds	0.9998877048492432	Polyethylene glycols	0.7421404719352722	Fatty acids	0.9953318238258362	Fatty acyls	0.8226596713066101	Fatty alcohols	0.7969011664390564	140		C19H40O4	7	0.96918827325271	3.5323317373979117	29.31473092296042	25.782399185562507	0.2760434096951386	-60.544426459841304	SIRIUS			Triethylene glycol monotridecyl ether	350.32649	4.86188	KLFVDTRVIFNWIH	CCCCCCCCCCCCCOCCOCCOCCO											0.000334691909415596		1	1	0.165167969782205	0	0	0.0550559899274017
7078	394.35299716729935	5.7116923				Organic oxygen compounds	0.9999033212661743	Organooxygen compounds	0.9998812675476074	Polyethylene glycols	0.9276020526885986	Fatty acids	0.9873026609420776	Glycerolipids	0.7688994407653809	Fatty alcohols	0.4541604220867157	140		C21H44O5	10	0.9431451728877566	0.0	63.74921982250771	63.74921982250771	0.443771604424637	-58.14349046963504	SIRIUS			3,6,9,12-Tetraoxapentacosan-1-ol	394.3527	4.7612	XGJLRCKXPUPYKH	CCCCCCCCCCCCCOCCOCCOCCOCCO											6.99439094660192e-05		1	1	0.17198829859075	0	0	0.0573294328635832
7080	550.3949668923182	5.7969513				Lipids and lipid-like molecules	0.9787884950637817	Fatty Acyls	0.9784533977508545	Fatty acid esters	0.7871415615081787	Fatty acids	0.9995701909065247	Fatty esters	0.8572269678115845	Fatty acyl carnitines	0.4225652515888214	86	3.49673168253751	C28H56NO7P								ISDB	15	0.129011034965515	[2-hydroxy-3-[(Z)-icos-13-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	549.37944	5.916	JOPPVTHMSDTTEL	CCCCCCC=CCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C	0001638	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	1-acyl-sn-glycero-3-phosphocholines	Fatty acids	Glycerophospholipids	Glycerophosphocholines			-0.00828423799998745		1	1	0.129011034965515	0	0.75	0.167628302946463
7082	378.27694819466404	5.759146		dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
7083	711.5792596975804	5.756769		dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
7084	356.2948023854776	5.7605486				Organoheterocyclic compounds	0.9911638498306274	Quinolines and derivatives	0.9896340370178223	Hydroquinolones	0.9754390716552734	Alkaloids	0.9961414933204651	Anthranilic acid alkaloids	0.9968428611755371	Quinoline alkaloids	0.9658740162849426	85	4.19757832182759	C24H37NO	4	0.9955353727822809	6.14564475313566	8.163386000531748	2.0177412473960876	0.5639073789647686	-111.29693451706682	ISDB	2	0.103626720607281	1-Methyl-2-tetradecylquinolin-4-one	355.28751	6.7821	UXBFKHXOHNPCCI	CCCCCCCCCCCCCCc1cc(=O)c2ccccc2n1C	0001716	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Hydroquinolones	Alkaloids	Tryptophan alkaloids $ Anthranilic acid alkaloids	Quinoline alkaloids			-9.19599995086173e-06		1	1	0.0967382274771679	0	1	0.198412241991889
7085	533.3839411873278	5.7680607		dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0		4.18743419879033	C32H52O6								ISDB	1	0	(3E,5E,9E,13E,15E)-8-hydroxy-3,5,7-trimethyl-18-(5,7,9-trihydroxy-6,8-dimethyldecan-2-yl)-1-oxacyclooctadeca-3,5,9,13,15-pentaen-2-one	532.37639	5.4314	BLYZUBYBBZIPIQ	CC1=CC(C)C(O)C=CCCC=CC=CCC(C(C)CCC(O)C(C)C(O)C(C)C(C)O)OC(=O)C(C)=C1	0000147	Organic compounds	Phenylpropanoids and polyketides	Macrolides and analogues	Macrolides and analogues				Bacteria		-0.000234616000057031		18	1	0	0.1	0	0.05005005005005
7086	562.3949345748352	5.7637234				Organic acids and derivatives	0.9990760087966919	Carboxylic acids and derivatives	0.9971741437911987	Alpha amino acids and derivatives	0.8282855749130249	Fatty acids	0.9027689695358276	Oligopeptides	0.0837225541472435	Lipopeptides	0.09986474364995956	86		C30H51N5O5	30	0.9741218572990293	7.343423290440125	129.01266876404964	121.66924547360951	0.17092164562072146	-850.9223220048902	SIRIUS			1-hydroxy-5-[4-hydroxy-3-({2-[(methylamino)methyl]piperidin-4-yl}oxy)phenyl]-1-{4-methyl-3-[(N'-methylcarbamimidamido)methyl]cyclohexyl}pentan-3-yl acetate	562.3963	2.9	HFCNRUAEDLJGIZ	CC1CCC(CC1CNC(=NC)N)C(CC(CCC2=CC(=C(C=C2)O)OC3CCNC(C3)CNC)OC(=O)C)O											-0.00129618409062005		1	1	0.0117519540167176	0	0	0.00391731800557252
